MDS,CAPE14,Cost,A-Cost,OCPFH,A-OCPFH,Exclude,Inflation Type,Deflator,Year,TAI,Hours,Family,Included,MAMRO,L1 Code,L2 Code,Full Code,L1 Desc,L2 Desc,Full Desc,T/M/S
C-26D,4.1 System-Specific Training,20330,21179.28951,5739.694455,5960.841681,,C,0.9599,2018,7,2651,Metro,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,C-26D
C-26D,4.2 Support Equipment Replacement and Repair,56782,59154.07855,5739.694455,5960.841681,,C,0.9599,2018,7,2651,Metro,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,C-26D
C-26D,4.3 Sustaining/Systems Engineering,8523,8879.049901,5739.694455,5960.841681,,C,0.9599,2018,7,2651,Metro,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,C-26D
C-26D,4.4 Program Management,460551,479790.6032,5739.694455,5960.841681,,C,0.9599,2018,7,2651,Metro,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,C-26D
C-26D,4.7 Simulator Operations and Repair,3110,3239.920825,5739.694455,5960.841681,,C,0.9599,2018,7,2651,Metro,FALSE,0,4,4.7,4.7,4.0 Sustaining Support,4.7 Simulator Operations and Repair,4.7 Simulator Operations and Repair,C-26D
C-26D,5.1 Hardware Modifications or Modernization,1547507,1612154.391,5739.694455,5960.841681,,C,0.9599,2018,7,2651,Metro,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,C-26D
C-26D,5.2 Software Maintenance and Modifications,1953,2034.586936,5739.694455,5960.841681,,C,0.9599,2018,7,2651,Metro,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,C-26D
C-26D,A1.1 Navy Aircraft Count,7,7,5739.694455,5960.841681,,None,1,2018,7,2651,Metro,FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,C-26D
C-26D,A2.1 Navy Flying Hours,2651,2651,5739.694455,5960.841681,,None,1,2018,7,2651,Metro,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,C-26D
C-2A,1.1 Operations Manpower,20851727,21951497,29639.03354,30781.00897,,P,0.9499,2018,33,7365,E-2/C-2,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,C-2A
C-2A,1.2 Unit-Level Maintenance Manpower,45933323,48355956.42,29639.03354,30781.00897,,P,0.9499,2018,33,7365,E-2/C-2,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,C-2A
C-2A,1.3 Other Unit-Level Manpower,14762738,15541360.14,29639.03354,30781.00897,,P,0.9499,2018,33,7365,E-2/C-2,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,C-2A
C-2A,2.1 Operating Material,8839236,9179806.834,29639.03354,30781.00897,,M,0.9629,2018,33,7365,E-2/C-2,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,C-2A
C-2A,2.3 Temporary Duty,5870034,6179633.646,29639.03354,30781.00897,,P,0.9499,2018,33,7365,E-2/C-2,FALSE,0,2,2.3,2.3,2.0 Unit Operations,2.3 Temporary Duty,2.3 Temporary Duty,C-2A
C-2A,2.4 Transportation,1119508,1166275.654,29639.03354,30781.00897,,C,0.9599,2018,33,7365,E-2/C-2,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,C-2A
C-2A,3.1 Consumable Materials and Repair Parts,19479632,20230171.36,29639.03354,30781.00897,,M,0.9629,2018,33,7365,E-2/C-2,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,C-2A
C-2A,3.2 Depot Level Reparables (DLRs),31793304,33121475.15,29639.03354,30781.00897,,C,0.9599,2018,33,7365,E-2/C-2,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),C-2A
C-2A,3.3 Intermediate Maintenance (External to Unit-Level),14646458,15258316.49,29639.03354,30781.00897,,C,0.9599,2018,33,7365,E-2/C-2,TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),C-2A
C-2A,3.4 Depot Maintenance,25390983,26451696.01,29639.03354,30781.00897,,C,0.9599,2018,33,7365,E-2/C-2,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,C-2A
C-2A,3.5 Other Maintenance,7872388,8201258.464,29639.03354,30781.00897,,C,0.9599,2018,33,7365,E-2/C-2,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,C-2A
C-2A,4.1 System-Specific Training,1660541,1729910.407,29639.03354,30781.00897,,C,0.9599,2018,33,7365,E-2/C-2,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,C-2A
C-2A,4.2 Support Equipment Replacement and Repair,351721,366414.2098,29639.03354,30781.00897,,C,0.9599,2018,33,7365,E-2/C-2,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,C-2A
C-2A,4.3 Sustaining/Systems Engineering,472686,492432.5451,29639.03354,30781.00897,,C,0.9599,2018,33,7365,E-2/C-2,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,C-2A
C-2A,4.4 Program Management,5876211,6121690.801,29639.03354,30781.00897,,C,0.9599,2018,33,7365,E-2/C-2,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,C-2A
C-2A,4.7 Simulator Operations and Repair,19889,20719.86665,29639.03354,30781.00897,,C,0.9599,2018,33,7365,E-2/C-2,FALSE,0,4,4.7,4.7,4.0 Sustaining Support,4.7 Simulator Operations and Repair,4.7 Simulator Operations and Repair,C-2A
C-2A,5.1 Hardware Modifications or Modernization,12441597,12961347.02,29639.03354,30781.00897,,C,0.9599,2018,33,7365,E-2/C-2,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,C-2A
C-2A,5.2 Software Maintenance and Modifications,909506,947500.7813,29639.03354,30781.00897,,C,0.9599,2018,33,7365,E-2/C-2,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,C-2A
C-2A,A1.1 Navy Aircraft Count,33,33,29639.03354,30781.00897,,None,1,2018,33,7365,E-2/C-2,FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,C-2A
C-2A,A2.1 Navy Flying Hours,7365,7365,29639.03354,30781.00897,,None,1,2018,33,7365,E-2/C-2,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,C-2A
C-37A/B,1.1 Operations Manpower,1462766,1539915.781,13212.68244,13721.75973,,P,0.9499,2018,1,655,G1159,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,C-37A
C-37A/B,2.1 Operating Material,780564,810638.6956,13212.68244,13721.75973,,M,0.9629,2018,1,655,G1159,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,C-37A
C-37A/B,2.4 Transportation,20533,21390.76987,13212.68244,13721.75973,,C,0.9599,2018,1,655,G1159,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,C-37A
C-37A/B,3.1 Consumable Materials and Repair Parts,105632,109701.9421,13212.68244,13721.75973,,M,0.9629,2018,1,655,G1159,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,C-37A
C-37A/B,3.4 Depot Maintenance,734139,764807.7925,13212.68244,13721.75973,,C,0.9599,2018,1,655,G1159,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,C-37A
C-37A/B,3.5 Other Maintenance,4847249,5049743.723,13212.68244,13721.75973,,C,0.9599,2018,1,655,G1159,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,C-37A
C-37A/B,4.1 System-Specific Training,2926,3048.234191,13212.68244,13721.75973,,C,0.9599,2018,1,655,G1159,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,C-37A
C-37A/B,4.2 Support Equipment Replacement and Repair,7933,8264.402542,13212.68244,13721.75973,,C,0.9599,2018,1,655,G1159,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,C-37A
C-37A/B,4.3 Sustaining/Systems Engineering,1218,1268.882175,13212.68244,13721.75973,,C,0.9599,2018,1,655,G1159,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,C-37A
C-37A/B,4.4 Program Management,469996,489630.1698,13212.68244,13721.75973,,C,0.9599,2018,1,655,G1159,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,C-37A
C-37A/B,5.1 Hardware Modifications or Modernization,221072,230307.3237,13212.68244,13721.75973,,C,0.9599,2018,1,655,G1159,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,C-37A
C-37A/B,5.2 Software Maintenance and Modifications,279,290.6552766,13212.68244,13721.75973,,C,0.9599,2018,1,655,G1159,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,C-37A
C-37A/B,A1.1 Navy Aircraft Count,1,1,13212.68244,13721.75973,,None,1,2018,1,655,G1159,FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,C-37A
C-37A/B,A2.1 Navy Flying Hours,655,655,13212.68244,13721.75973,,None,1,2018,1,655,G1159,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,C-37A
C-37A/B,1.1 Operations Manpower,2856967,3007650.279,14535.15054,15095.18179,,P,0.9499,2018,3,1840,G1159,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,C-37B
C-37A/B,1.2 Unit-Level Maintenance Manpower,1198322,1261524.371,14535.15054,15095.18179,,P,0.9499,2018,3,1840,G1159,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,C-37B
C-37A/B,1.3 Other Unit-Level Manpower,1923179,2024612.064,14535.15054,15095.18179,,P,0.9499,2018,3,1840,G1159,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,C-37B
C-37A/B,2.1 Operating Material,2331758,2421599.335,14535.15054,15095.18179,,M,0.9629,2018,3,1840,G1159,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,C-37B
C-37A/B,2.3 Temporary Duty,665319,700409.5168,14535.15054,15095.18179,,P,0.9499,2018,3,1840,G1159,FALSE,0,2,2.3,2.3,2.0 Unit Operations,2.3 Temporary Duty,2.3 Temporary Duty,C-37B
C-37A/B,2.4 Transportation,61598,64171.26784,14535.15054,15095.18179,,C,0.9599,2018,3,1840,G1159,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,C-37B
C-37A/B,3.1 Consumable Materials and Repair Parts,319976,332304.4968,14535.15054,15095.18179,,M,0.9629,2018,3,1840,G1159,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,C-37B
C-37A/B,3.4 Depot Maintenance,1654312,1723421.19,14535.15054,15095.18179,,C,0.9599,2018,3,1840,G1159,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,C-37B
C-37A/B,3.5 Other Maintenance,13616699,14185539.12,14535.15054,15095.18179,,C,0.9599,2018,3,1840,G1159,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,C-37B
C-37A/B,4.1 System-Specific Training,15052,15680.80008,14535.15054,15095.18179,,C,0.9599,2018,3,1840,G1159,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,C-37B
C-37A/B,4.2 Support Equipment Replacement and Repair,23799,24793.20763,14535.15054,15095.18179,,C,0.9599,2018,3,1840,G1159,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,C-37B
C-37A/B,4.3 Sustaining/Systems Engineering,3653,3805.60475,14535.15054,15095.18179,,C,0.9599,2018,3,1840,G1159,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,C-37B
C-37A/B,4.4 Program Management,1409989,1468891.551,14535.15054,15095.18179,,C,0.9599,2018,3,1840,G1159,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,C-37B
C-37A/B,5.1 Hardware Modifications or Modernization,663217,690923.0128,14535.15054,15095.18179,,C,0.9599,2018,3,1840,G1159,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,C-37B
C-37A/B,5.2 Software Maintenance and Modifications,837,871.9658298,14535.15054,15095.18179,,C,0.9599,2018,3,1840,G1159,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,C-37B
C-37A/B,A1.1 Navy Aircraft Count,3,3,14535.15054,15095.18179,,None,1,2018,3,1840,G1159,FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,C-37B
C-37A/B,A2.1 Navy Flying Hours,1840,1840,14535.15054,15095.18179,,None,1,2018,3,1840,G1159,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,C-37B
C-40A,1.1 Operations Manpower,31703345,33375455.31,7825.822542,8127.34712,,P,0.9499,2018,15,16804,737,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,C-40A
C-40A,1.2 Unit-Level Maintenance Manpower,21130452,22244922.62,7825.822542,8127.34712,,P,0.9499,2018,15,16804,737,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,C-40A
C-40A,1.3 Other Unit-Level Manpower,10186422,10723678.28,7825.822542,8127.34712,,P,0.9499,2018,15,16804,737,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,C-40A
C-40A,2.1 Operating Material,32582788,33838184.65,7825.822542,8127.34712,,M,0.9629,2018,15,16804,737,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,C-40A
C-40A,2.4 Transportation,307988,320854.2557,7825.822542,8127.34712,,C,0.9599,2018,15,16804,737,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,C-40A
C-40A,3.1 Consumable Materials and Repair Parts,2848110,2957846.09,7825.822542,8127.34712,,M,0.9629,2018,15,16804,737,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,C-40A
C-40A,3.3 Intermediate Maintenance (External to Unit-Level),203994,212515.8871,7825.822542,8127.34712,,C,0.9599,2018,15,16804,737,TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),C-40A
C-40A,3.4 Depot Maintenance,8976514,9351509.532,7825.822542,8127.34712,,C,0.9599,2018,15,16804,737,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,C-40A
C-40A,3.5 Other Maintenance,14804324,15422777.37,7825.822542,8127.34712,,C,0.9599,2018,15,16804,737,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,C-40A
C-40A,4.1 System-Specific Training,765537,797517.4497,7825.822542,8127.34712,,C,0.9599,2018,15,16804,737,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,C-40A
C-40A,4.2 Support Equipment Replacement and Repair,118994,123964.9964,7825.822542,8127.34712,,C,0.9599,2018,15,16804,737,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,C-40A
C-40A,4.3 Sustaining/Systems Engineering,18265,19028.02375,7825.822542,8127.34712,,C,0.9599,2018,15,16804,737,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,C-40A
C-40A,4.4 Program Management,4538116,4727696.635,7825.822542,8127.34712,,C,0.9599,2018,15,16804,737,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,C-40A
C-40A,5.1 Hardware Modifications or Modernization,3316088,3454618.189,7825.822542,8127.34712,,C,0.9599,2018,15,16804,737,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,C-40A
C-40A,5.2 Software Maintenance and Modifications,4185,4359.829149,7825.822542,8127.34712,,C,0.9599,2018,15,16804,737,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,C-40A
C-40A,A1.1 Navy Aircraft Count,15,15,7825.822542,8127.34712,,None,1,2018,15,16804,737,FALSE,TAI,A1,A1.1,A1.1,A1.0 Total Aircraft Count,A1.1 Navy Aircraft Count,A1.1 Navy Aircraft Count,C-40A
C-40A,A2.1 Navy Flying Hours,16804,16804,7825.822542,8127.34712,,None,1,2018,15,16804,737,FALSE,Hours,A2,A2.1,A2.1,A2.0 Total Flying Hours,A2.1 Navy Flying Hours,A2.1 Navy Flying Hours,C-40A
CH-53E,1.1 Operations Manpower,68419498,72028106.12,51993.74203,53997.03191,,P,0.9499,2018,141,26875,H-53,FALSE,0,1,1.1,1.1,1.0 Unit-Level Manpower,1.1 Operations Manpower,1.1 Operations Manpower,CH-53E
CH-53E,1.2 Unit-Level Maintenance Manpower,127921992,134668904.1,51993.74203,53997.03191,,P,0.9499,2018,141,26875,H-53,TRUE,Techs,1,1.2,1.2,1.0 Unit-Level Manpower,1.2 Unit-Level Maintenance Manpower,1.2 Unit-Level Maintenance Manpower,CH-53E
CH-53E,1.3 Other Unit-Level Manpower,16077364,16925322.67,51993.74203,53997.03191,,P,0.9499,2018,141,26875,H-53,FALSE,0,1,1.3,1.3,1.0 Unit-Level Manpower,1.3 Other Unit-Level Manpower,1.3 Other Unit-Level Manpower,CH-53E
CH-53E,2.1 Operating Material,31319438,32526158.48,51993.74203,53997.03191,,M,0.9629,2018,141,26875,H-53,FALSE,0,2,2.1,2.1,2.0 Unit Operations,2.1 Operating Material,2.1 Operating Material,CH-53E
CH-53E,2.3 Temporary Duty,5314409,5594703.653,51993.74203,53997.03191,,P,0.9499,2018,141,26875,H-53,FALSE,0,2,2.3,2.3,2.0 Unit Operations,2.3 Temporary Duty,2.3 Temporary Duty,CH-53E
CH-53E,2.4 Transportation,4864814,5068042.504,51993.74203,53997.03191,,C,0.9599,2018,141,26875,H-53,FALSE,0,2,2.4,2.4,2.0 Unit Operations,2.4 Transportation,2.4 Transportation,CH-53E
CH-53E,3.1 Consumable Materials and Repair Parts,106717129,110828880.5,51993.74203,53997.03191,,M,0.9629,2018,141,26875,H-53,TRUE,Field,3,3.1,3.1,3.0 Maintenance,3.1 Consumable Materials and Repair Parts,3.1 Consumable Materials and Repair Parts,CH-53E
CH-53E,3.2 Depot Level Reparables (DLRs),364296619,379515177.6,51993.74203,53997.03191,,C,0.9599,2018,141,26875,H-53,TRUE,Comps,3,3.2,3.2,3.0 Maintenance,3.2 Depot Level Reparables (DLRs),3.2 Depot Level Reparables (DLRs),CH-53E
CH-53E,3.3 Intermediate Maintenance (External to Unit-Level),100687753,104894002.5,51993.74203,53997.03191,,C,0.9599,2018,141,26875,H-53,TRUE,Field,3,3.3,3.3,3.0 Maintenance,3.3 Intermediate Maintenance (External to Unit-Level),3.3 Intermediate Maintenance (External to Unit-Level),CH-53E
CH-53E,3.4 Depot Maintenance,114667090,119457328.9,51993.74203,53997.03191,,C,0.9599,2018,141,26875,H-53,TRUE,CLS,3,3.4,3.4,3.0 Maintenance,3.4 Depot Maintenance,3.4 Depot Maintenance,CH-53E
CH-53E,3.5 Other Maintenance,23564806,24549230.13,51993.74203,53997.03191,,C,0.9599,2018,141,26875,H-53,TRUE,CLS,3,3.5,3.5,3.0 Maintenance,3.5 Other Maintenance,3.5 Other Maintenance,CH-53E
CH-53E,4.1 System-Specific Training,3342616,3482254.402,51993.74203,53997.03191,,C,0.9599,2018,141,26875,H-53,FALSE,0,4,4.1,4.1,4.0 Sustaining Support,4.1 System-Specific Training,4.1 System-Specific Training,CH-53E
CH-53E,4.2 Support Equipment Replacement and Repair,1201476,1251667.882,51993.74203,53997.03191,,C,0.9599,2018,141,26875,H-53,FALSE,0,4,4.2,4.2,4.0 Sustaining Support,4.2 Support Equipment Replacement and Repair,4.2 Support Equipment Replacement and Repair,CH-53E
CH-53E,4.3 Sustaining/Systems Engineering,2949234,3072438.796,51993.74203,53997.03191,,C,0.9599,2018,141,26875,H-53,FALSE,0,4,4.3,4.3,4.0 Sustaining Support,4.3 Sustaining/Systems Engineering,4.3 Sustaining/Systems Engineering,CH-53E
CH-53E,4.4 Program Management,21174404,22058968.64,51993.74203,53997.03191,,C,0.9599,2018,141,26875,H-53,FALSE,0,4,4.4,4.4,4.0 Sustaining Support,4.4 Program Management,4.4 Program Management,CH-53E
CH-53E,4.7 Simulator Operations and Repair,1539801,1604126.472,51993.74203,53997.03191,,C,0.9599,2018,141,26875,H-53,FALSE,0,4,4.7,4.7,4.0 Sustaining Support,4.7 Simulator Operations and Repair,4.7 Simulator Operations and Repair,CH-53E
CH-53E,5.1 Hardware Modifications or Modernization,402915464,419747332,51993.74203,53997.03191,,C,0.9599,2018,141,26875,H-53,FALSE,0,5,5.1,5.1,5.0 Continuing System Improvements,5.1 Hardware Modifications or Modernization,5.1 Hardware Modifications or Modernization,CH-53E
CH-53E,5.2 Software Maintenance and Modifications,357910,372861.7564,51993.74203,53997.03191,,C,0.9599,2018,141,26875,H-53,FALSE,0,5,5.2,5.2,5.0 Continuing System Improvements,5.2 Software Maintenance and Modifications,5.2 Software Maintenance and Modifications,CH-53E
CH-53E,A1.2 Marine Aircraft Count,141,141,51993.74203,53997.03191,,None,1,2018,141,26875,H-53,FALSE,TAI,A1,A1.2,A1.2,A1.0 Total Aircraft Count,A1.2 Marine Aircraft Count,A1.2 Marine Aircraft Count,CH-53E
CH-53E,A2.2 Marine Flying Hours,26875,26875,51993.74203,53997.03191,,None,1,2018,141,26875,H-53,FALSE,Hours,A2,A2.2,A2.2,A2.0 Total Flying Hours,A2.2 Marine Flying Hours,A2.2 Marine Flying Hours,CH-53E
