MDS,CAPE14,Cost,A-Cost,OCPFH,A-OCPFH,Exclude,Inflation Type,Deflator,Year,TAI,Hours,Family,Included,MAMRO,L1 Code,L2 Code,Full Code,L1 Desc,L2 Desc,Full Desc,T/M/S
EC-130J,TY C14_4.4 - Program Management,0,0,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,4,4.4,4.4,4.Sustaining Support,4.4.Program Management,4.4.Program Management,EC-130J
EC-130J,TY C14_4.6 - Data and Technical Publications,0,0,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,4,4.6,4.6,4.Sustaining Support,4.6.Data and Technical Publications,4.6.Data and Technical Publications,EC-130J
EC-130J,TY C14_4.7 - Simulator Operations & Repair,153557,159971.8721,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,4,4.7,4.7,4.Sustaining Support,4.7.Simulator Operations & Repair,4.7.Simulator Operations & Repair,EC-130J
EC-130J,TY C14_4.8.1 - Other Sustaining Support (Testing),0,0,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,4,4.8,4.8.1,4.Sustaining Support,4.8.Other Sustaining Support ,4.8.1.Other Sustaining Support (Testing),EC-130J
EC-130J,TY C14_4.8.2 - Other Recurring Investment,0,0,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,4,4.8,4.8.2,4.Sustaining Support,4.8.Other Sustaining Support ,4.8.2.Other Recurring Investment,EC-130J
EC-130J,TY C14_5.2 - Software Maintenance,0,0,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,5,5.2,5.2,5.Continuing System Improvements,5.2.Software Modifications,5.2.Software Maintenance,EC-130J
EC-130J,TY C14_6.1.1 - Base Operating Support,3017231,3143276.383,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,6,6.1,6.1.1,6.Indirect Support,6.1.Installation Support,6.1.1.Base Operating Support,EC-130J
EC-130J,TY C14_6.1.3 - Facilities Support,376082,391792.8951,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,6,6.1,6.1.3,6.Indirect Support,6.1.Installation Support,6.1.3.Facilities Support,EC-130J
EC-130J,TY C14_6.2.1 - Personal Administration,0,0,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,6,6.2,6.2.1,6.Indirect Support,6.2.Personnel Support,6.2.1.Personal Administration,EC-130J
EC-130J,TY C14_6.2.3 - Medical Support,68590,71455.35993,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,6,6.2,6.2.3,6.Indirect Support,6.2.Personnel Support,6.2.3.Medical Support,EC-130J
EC-130J,TY C14_6.3 - General Training & Education,805,838.6290239,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,6,6.3,6.3,6.Indirect Support,6.3.General Training & Education,6.3.General Training & Education,EC-130J
EC-130J,TY Operating Costs (No Mods),66006831,68764278.57,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,TOC,0,0.1,0.1.2,0.Other,0.1.Total Costs,0.2.TY Operating Costs (No Mods),EC-130J
EC-130J,TY Modification Costs,40498,42189.81144,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,0,0.1,0.1.3,0.Other,0.1.Total Costs,0.3.TY Modification Costs,EC-130J
EC-130J,TY Ownership Costs (With Mods),66047329,68806468.38,33843,35146.95192,,C,0.9599,2018,7,1950,C-130,FALSE,0,0,0.1,0.1.4,0.Other,0.1.Total Costs,0.4.TY Ownership Costs (With Mods),EC-130J
F-15C/D,TY Operational Cost Per Flying Hour,32422,33776.43505,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,0,0.1,0.1.1,0.Other,0.1.Total Costs,0.1.TY Operational Cost Per Flying Hour,F-15C/D
F-15C/D,TY C14_1.1.1 - Pilot,28417978,29916810.19,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,FALSE,0,1,1.1,1.1.1,1.Unit Level Manpower,1.1.Operations,1.1.1.Pilot,F-15C/D
F-15C/D,TY C14_1.1.2 - Aircrew,760037,800123.1709,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,FALSE,0,1,1.1,1.1.2,1.Unit Level Manpower,1.1.Operations,1.1.2.Aircrew,F-15C/D
F-15C/D,TY C14_1.1.3 - Crew Technician,4983822,5246680.703,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,FALSE,0,1,1.1,1.1.3,1.Unit Level Manpower,1.1.Operations,1.1.3.Crew Technician,F-15C/D
F-15C/D,TY C14_1.1.4 - Command & Control,2160226,2274161.491,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,FALSE,0,1,1.1,1.1.4,1.Unit Level Manpower,1.1.Operations,1.1.4.Command & Control,F-15C/D
F-15C/D,TY C14_1.2.1 - Organizational,220227395,231842715,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,TRUE,Techs,1,1.2,1.2.1,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.1.Organizational,F-15C/D
F-15C/D,TY C14_1.2.2 - Intermediate,70979264,74722880.3,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,TRUE,Techs,1,1.2,1.2.2,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.2.Intermediate,F-15C/D
F-15C/D,TY C14_1.2.3 - Ordnance,42099605,44320038.95,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,FALSE,0,1,1.2,1.2.3,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.3.Ordnance,F-15C/D
F-15C/D,TY C14_1.2.4 - Other Maintenance,1886180,1985661.649,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,TRUE,Techs,1,1.2,1.2.4,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.4.Other Maintenance,F-15C/D
F-15C/D,TY C14_1.3.1 - Unit Staff,34304688,36113999.37,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,FALSE,0,1,1.3,1.3.1,1.Unit Level Manpower,1.3.Other Unit Level,1.3.1.Unit Staff,F-15C/D
F-15C/D,TY C14_1.3.2 - Security,5891020,6201726.498,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,FALSE,0,1,1.3,1.3.2,1.Unit Level Manpower,1.3.Other Unit Level,1.3.2.Security,F-15C/D
F-15C/D,TY C14_1.3.3 - Logistics,1148018,1208567.218,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,FALSE,0,1,1.3,1.3.3,1.Unit Level Manpower,1.3.Other Unit Level,1.3.3.Logistics,F-15C/D
F-15C/D,TY C14_1.3.4 - Ordnance Support,1650,1737.02495,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,FALSE,0,1,1.3,1.3.4,1.Unit Level Manpower,1.3.Other Unit Level,1.3.4.Ordnance Support,F-15C/D
F-15C/D,TY C14_1.3.5 - Other Support,29593405,31154232.02,32422,33671.20158,,P,0.9499,2018,235,39108,F-15,FALSE,0,1,1.3,1.3.5,1.Unit Level Manpower,1.3.Other Unit Level,1.3.5.Other Support,F-15C/D
F-15C/D,TY C14_2.1.1.1 - AV Fuel,152992263,158886969.6,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,FALSE,0,2,2.1,2.1.1.1,2.Unit Operations,2.1.Operating Material,2.1.1.1.AV Fuel,F-15C/D
F-15C/D,TY C14_2.1.1.2 - POL,2792237,2899820.334,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,FALSE,0,2,2.1,2.1.1.2,2.Unit Operations,2.1.Operating Material,2.1.1.2.POL,F-15C/D
F-15C/D,TY C14_2.1.1.3 - Electricity,0,0,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,FALSE,0,2,2.1,2.1.1.3,2.Unit Operations,2.1.Operating Material,2.1.1.3.Electricity,F-15C/D
F-15C/D,TY C14_2.1.2.1 - Ammunition,778319,808307.197,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,FALSE,0,2,2.1,2.1.2.1,2.Unit Operations,2.1.Operating Material,2.1.2.1.Ammunition,F-15C/D
F-15C/D,TY C14_2.1.2.2 - Bombs,0,0,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,FALSE,0,2,2.1,2.1.2.2,2.Unit Operations,2.1.Operating Material,2.1.2.2.Bombs,F-15C/D
F-15C/D,TY C14_2.1.2.3 - Rockets,0,0,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,FALSE,0,2,2.1,2.1.2.3,2.Unit Operations,2.1.Operating Material,2.1.2.3.Rockets,F-15C/D
F-15C/D,TY C14_2.1.2.4 - Training Missiles,0,0,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,FALSE,0,2,2.1,2.1.2.4,2.Unit Operations,2.1.Operating Material,2.1.2.4.Training Missiles,F-15C/D
F-15C/D,TY C14_2.1.2.6 - Pyrotechnics,5955244,6184696.23,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,FALSE,0,2,2.1,2.1.2.6,2.Unit Operations,2.1.Operating Material,2.1.2.6.Pyrotechnics,F-15C/D
F-15C/D,TY C14_2.1.3 - Other Operational Material,13235195,13745139.68,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,FALSE,0,2,2.1,2.1.3,2.Unit Operations,2.1.Operating Material,2.1.3.Other Operational Material,F-15C/D
F-15C/D,TY C14_2.2.1 - Purchased Services,10729212,11177426.82,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,2,2.2,2.2.1,2.Unit Operations,2.2.Support Services,2.2.1.Purchased Services,F-15C/D
F-15C/D,TY C14_2.2.2 - Other,7008864,7301660.59,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,2,2.2,2.2.2,2.Unit Operations,2.2.Support Services,2.2.2.Other,F-15C/D
F-15C/D,TY C14_2.3 - TDY,5539321,5770727.159,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,2,2.3,2.3,2.Unit Operations,2.3.Temporary Duty,2.3.TDY,F-15C/D
F-15C/D,TY C14_2.4 - Transportation,858820,894697.3643,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,2,2.4,2.4,2.Unit Operations,2.4.Transportation,2.4.Transportation,F-15C/D
F-15C/D,TY C14_3.1.1 - Consumables,0,0,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,TRUE,Field,3,3.1,3.1.1,3.Maintenance,3.1.Consumables,3.1.1.Consumables,F-15C/D
F-15C/D,TY C14_3.1.2.1.1 - GSD Fly FHP,68524428,71164636,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,TRUE,Field,3,3.1,3.1.2.1.1,3.Maintenance,3.1.Consumables,3.1.2.1.1.GSD Fly FHP,F-15C/D
F-15C/D,TY C14_3.1.2.1.2 - GSD Fly NonFHP,435410,452186.1045,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,TRUE,Field,3,3.1,3.1.2.1.2,3.Maintenance,3.1.Consumables,3.1.2.1.2.GSD Fly NonFHP,F-15C/D
F-15C/D,TY C14_3.1.2.2 - GSD NonFly,85722,89024.82085,32422,33671.20158,,M,0.9629,2018,235,39108,F-15,TRUE,Field,3,3.1,3.1.2.2,3.Maintenance,3.1.Consumables,3.1.2.2.GSD NonFly,F-15C/D
F-15C/D,TY C14_3.2.1.1 - DLR Fly FHP,234834862,244645131.8,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,TRUE,Comps,3,3.2,3.2.1.1,3.Maintenance,3.2.DLRs,3.2.1.1.DLR Fly FHP,F-15C/D
F-15C/D,TY C14_3.2.1.2 - DLR Fly NonFHP,1724835,1796890.301,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,TRUE,Comps,3,3.2,3.2.1.2,3.Maintenance,3.2.DLRs,3.2.1.2.DLR Fly NonFHP,F-15C/D
F-15C/D,TY C14_3.2.2 - DLR NonFly,96255,100276.0704,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,TRUE,Comps,3,3.2,3.2.2,3.Maintenance,3.2.DLRs,3.2.2.DLR NonFly,F-15C/D
F-15C/D,TY C14_3.4.1 - Aircraft Overhaul/Rework Depot Repa $,140569041,146441338.7,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,TRUE,Airframe,3,3.4,3.4.1,3.Maintenance,3.4.Depot Maintenance,3.4.1.Aircraft Overhaul/Rework Depot Repair,F-15C/D
F-15C/D,TY C14_3.4.2 - Missile Overhaul/Rework Depot Repai $,0,0,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,3,3.4,3.4.2,3.Maintenance,3.4.Depot Maintenance,3.4.2.Missile Overhaul/Rework Depot Repair,F-15C/D
F-15C/D,TY C14_3.4.3 - Engine Overhaul/Rework Depot Repai $,98337,102445.0464,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,TRUE,Engine,3,3.4,3.4.3,3.Maintenance,3.4.Depot Maintenance,3.4.3.Engine Overhaul/Rework Depot Repair,F-15C/D
F-15C/D,TY C14_3.4.4 - Other Overhaul/Rework Depot Repair,3425009,3568089.384,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,TRUE,Comps,3,3.4,3.4.4,3.Maintenance,3.4.Depot Maintenance,3.4.4.Other Overhaul/Rework Depot Repair,F-15C/D
F-15C/D,TY C14_3.5 - Other Maintenance,0,0,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,TRUE,Comps,3,3.5,3.5,3.Maintenance,3.5.Other Maintenance,3.5.Other Maintenance,F-15C/D
F-15C/D,TY C14_3.6 - Interim Contractor Support,0,0,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,TRUE,CLS,3,3.6,3.6,3.Maintenance,3.6.Interim Contractor Support,3.6.Interim Contractor Support,F-15C/D
F-15C/D,TY C14_3.7 - Contractor Logistics Support,116193007,121046991.4,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,TRUE,CLS,3,3.7,3.7,3.Maintenance,3.7.Contractor Logistics Support,3.7.Contractor Logistics Support,F-15C/D
F-15C/D,TY C14_3.8 - Other Contractor Support,0,0,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,TRUE,CLS,3,3.8,3.8,3.Maintenance,3.8.Other Contractor Support,3.8.Other Contractor Support,F-15C/D
F-15C/D,TY C14_4.1.1 - System Specific Operator Training,0,0,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,4,4.1,4.1.1,4.Sustaining Support,4.1.System Specific Training,4.1.1.System Specific Operator Training,F-15C/D
F-15C/D,TY C14_4.1.4 - System Specific Non-Operator Trainin,0,0,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,4,4.1,4.1.4,4.Sustaining Support,4.1.System Specific Training,4.1.4.System Specific NonOperator Training,F-15C/D
F-15C/D,TY C14_4.2 - Support Equipment Replacement & Rep $,0,0,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,4,4.2,4.2,4.Sustaining Support,4.2.Support Equipment Replacement & Repair,4.2.Support Equipment Replacement & Repair,F-15C/D
F-15C/D,TY C14_4.3 - Sustaining/Systems Engineering,23636959,24624397.33,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,4,4.3,4.3,4.Sustaining Support,4.3.Sustaining/Systems Engineering,4.3.Sustaining/Systems Engineering,F-15C/D
F-15C/D,TY C14_4.4 - Program Management,74294,77397.64559,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,4,4.4,4.4,4.Sustaining Support,4.4.Program Management,4.4.Program Management,F-15C/D
F-15C/D,TY C14_4.6 - Data and Technical Publications,792951,826076.6747,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,4,4.6,4.6,4.Sustaining Support,4.6.Data and Technical Publications,4.6.Data and Technical Publications,F-15C/D
F-15C/D,TY C14_4.7 - Simulator Operations & Repair,14119,14708.82384,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,4,4.7,4.7,4.Sustaining Support,4.7.Simulator Operations & Repair,4.7.Simulator Operations & Repair,F-15C/D
F-15C/D,TY C14_4.8.1 - Other Sustaining Support (Testing),919262,957664.34,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,4,4.8,4.8.1,4.Sustaining Support,4.8.Other Sustaining Support ,4.8.1.Other Sustaining Support (Testing),F-15C/D
F-15C/D,TY C14_4.8.2 - Other Recurring Investment,0,0,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,4,4.8,4.8.2,4.Sustaining Support,4.8.Other Sustaining Support ,4.8.2.Other Recurring Investment,F-15C/D
F-15C/D,TY C14_5.2 - Software Maintenance,8097720,8436003.75,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,5,5.2,5.2,5.Continuing System Improvements,5.2.Software Modifications,5.2.Software Maintenance,F-15C/D
F-15C/D,TY C14_6.1.1 - Base Operating Support,19575379,20393144.08,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,6,6.1,6.1.1,6.Indirect Support,6.1.Installation Support,6.1.1.Base Operating Support,F-15C/D
F-15C/D,TY C14_6.1.3 - Facilities Support,470013,489647.88,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,6,6.1,6.1.3,6.Indirect Support,6.1.Installation Support,6.1.3.Facilities Support,F-15C/D
F-15C/D,TY C14_6.2.1 - Personal Administration,11863,12358.57902,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,6,6.2,6.2.1,6.Indirect Support,6.2.Personnel Support,6.2.1.Personal Administration,F-15C/D
F-15C/D,TY C14_6.2.3 - Medical Support,1375385,1432841.963,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,6,6.2,6.2.3,6.Indirect Support,6.2.Personnel Support,6.2.3.Medical Support,F-15C/D
F-15C/D,TY C14_6.3 - General Training & Education,4674137,4869399.937,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,6,6.3,6.3,6.Indirect Support,6.3.General Training & Education,6.3.General Training & Education,F-15C/D
F-15C/D,TY Operating Costs (No Mods),1267971751,1320941505,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,TOC,0,0.1,0.1.2,0.Other,0.1.Total Costs,0.2.TY Operating Costs (No Mods),F-15C/D
F-15C/D,TY Modification Costs,117987138,122916072.5,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,0,0.1,0.1.3,0.Other,0.1.Total Costs,0.3.TY Modification Costs,F-15C/D
F-15C/D,TY Ownership Costs (With Mods),1385958889,1443857578,32422,33671.20158,,C,0.9599,2018,235,39108,F-15,FALSE,0,0,0.1,0.1.4,0.Other,0.1.Total Costs,0.4.TY Ownership Costs (With Mods),F-15C/D
F-15E,TY Operational Cost Per Flying Hour,27410,28555.05782,27410,28466.09201,,C,0.9599,2018,218,61635,F-15,FALSE,0,0,0.1,0.1.1,0.Other,0.1.Total Costs,0.1.TY Operational Cost Per Flying Hour,F-15E
F-15E,TY C14_1.1.1 - Pilot,32226516,33926219.6,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,FALSE,0,1,1.1,1.1.1,1.Unit Level Manpower,1.1.Operations,1.1.1.Pilot,F-15E
F-15E,TY C14_1.1.2 - Aircrew,31663418,33333422.47,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,FALSE,0,1,1.1,1.1.2,1.Unit Level Manpower,1.1.Operations,1.1.2.Aircrew,F-15E
F-15E,TY C14_1.1.3 - Crew Technician,5184382,5457818.718,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,FALSE,0,1,1.1,1.1.3,1.Unit Level Manpower,1.1.Operations,1.1.3.Crew Technician,F-15E
F-15E,TY C14_1.1.4 - Command & Control,1040607,1095491.104,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,FALSE,0,1,1.1,1.1.4,1.Unit Level Manpower,1.1.Operations,1.1.4.Command & Control,F-15E
F-15E,TY C14_1.2.1 - Organizational,202843143,213541576,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,TRUE,Techs,1,1.2,1.2.1,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.1.Organizational,F-15E
F-15E,TY C14_1.2.2 - Intermediate,118350911,124593021.4,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,TRUE,Techs,1,1.2,1.2.2,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.2.Intermediate,F-15E
F-15E,TY C14_1.2.3 - Ordnance,90605434,95384181.49,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,FALSE,0,1,1.2,1.2.3,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.3.Ordnance,F-15E
F-15E,TY C14_1.2.4 - Other Maintenance,1716223,1806740.71,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,TRUE,Techs,1,1.2,1.2.4,1.Unit Level Manpower,1.2.Unit Level Maintenance,1.2.4.Other Maintenance,F-15E
F-15E,TY C14_1.3.1 - Unit Staff,14195006,14943684.6,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,FALSE,0,1,1.3,1.3.1,1.Unit Level Manpower,1.3.Other Unit Level,1.3.1.Unit Staff,F-15E
F-15E,TY C14_1.3.2 - Security,10136870,10671512.79,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,FALSE,0,1,1.3,1.3.2,1.Unit Level Manpower,1.3.Other Unit Level,1.3.2.Security,F-15E
F-15E,TY C14_1.3.3 - Logistics,1093978,1151677.019,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,FALSE,0,1,1.3,1.3.3,1.Unit Level Manpower,1.3.Other Unit Level,1.3.3.Logistics,F-15E
F-15E,TY C14_1.3.4 - Ordnance Support,1564,1646.489104,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,FALSE,0,1,1.3,1.3.4,1.Unit Level Manpower,1.3.Other Unit Level,1.3.4.Ordnance Support,F-15E
F-15E,TY C14_1.3.5 - Other Support,34187284,35990403.2,27410,28466.09201,,P,0.9499,2018,218,61635,F-15,FALSE,0,1,1.3,1.3.5,1.Unit Level Manpower,1.3.Other Unit Level,1.3.5.Other Support,F-15E
F-15E,TY C14_2.1.1.1 - AV Fuel,283969945,294911148.6,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,FALSE,0,2,2.1,2.1.1.1,2.Unit Operations,2.1.Operating Material,2.1.1.1.AV Fuel,F-15E
F-15E,TY C14_2.1.1.2 - POL,3536938,3673214.249,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,FALSE,0,2,2.1,2.1.1.2,2.Unit Operations,2.1.Operating Material,2.1.1.2.POL,F-15E
F-15E,TY C14_2.1.1.3 - Electricity,0,0,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,FALSE,0,2,2.1,2.1.1.3,2.Unit Operations,2.1.Operating Material,2.1.1.3.Electricity,F-15E
F-15E,TY C14_2.1.2.1 - Ammunition,2566814,2665711.912,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,FALSE,0,2,2.1,2.1.2.1,2.Unit Operations,2.1.Operating Material,2.1.2.1.Ammunition,F-15E
F-15E,TY C14_2.1.2.2 - Bombs,35217655,36574571.61,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,FALSE,0,2,2.1,2.1.2.2,2.Unit Operations,2.1.Operating Material,2.1.2.2.Bombs,F-15E
F-15E,TY C14_2.1.2.3 - Rockets,132867,137986.2914,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,FALSE,0,2,2.1,2.1.2.3,2.Unit Operations,2.1.Operating Material,2.1.2.3.Rockets,F-15E
F-15E,TY C14_2.1.2.4 - Training Missiles,0,0,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,FALSE,0,2,2.1,2.1.2.4,2.Unit Operations,2.1.Operating Material,2.1.2.4.Training Missiles,F-15E
F-15E,TY C14_2.1.2.6 - Pyrotechnics,3991127,4144902.897,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,FALSE,0,2,2.1,2.1.2.6,2.Unit Operations,2.1.Operating Material,2.1.2.6.Pyrotechnics,F-15E
F-15E,TY C14_2.1.3 - Other Operational Material,13685298,14212584.9,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,FALSE,0,2,2.1,2.1.3,2.Unit Operations,2.1.Operating Material,2.1.3.Other Operational Material,F-15E
F-15E,TY C14_2.2.1 - Purchased Services,4737919,4935846.442,27410,28466.09201,,C,0.9599,2018,218,61635,F-15,FALSE,0,2,2.2,2.2.1,2.Unit Operations,2.2.Support Services,2.2.1.Purchased Services,F-15E
F-15E,TY C14_2.2.2 - Other,5349550,5573028.44,27410,28466.09201,,C,0.9599,2018,218,61635,F-15,FALSE,0,2,2.2,2.2.2,2.Unit Operations,2.2.Support Services,2.2.2.Other,F-15E
F-15E,TY C14_2.3 - TDY,7655141,7974935.931,27410,28466.09201,,C,0.9599,2018,218,61635,F-15,FALSE,0,2,2.3,2.3,2.Unit Operations,2.3.Temporary Duty,2.3.TDY,F-15E
F-15E,TY C14_2.4 - Transportation,2484970,2588780.081,27410,28466.09201,,C,0.9599,2018,218,61635,F-15,FALSE,0,2,2.4,2.4,2.Unit Operations,2.4.Transportation,2.4.Transportation,F-15E
F-15E,TY C14_3.1.1 - Consumables,0,0,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,TRUE,Field,3,3.1,3.1.1,3.Maintenance,3.1.Consumables,3.1.1.Consumables,F-15E
F-15E,TY C14_3.1.2.1.1 - GSD Fly FHP,101370264,105276003.7,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,TRUE,Field,3,3.1,3.1.2.1.1,3.Maintenance,3.1.Consumables,3.1.2.1.1.GSD Fly FHP,F-15E
F-15E,TY C14_3.1.2.1.2 - GSD Fly NonFHP,811221,842476.8927,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,TRUE,Field,3,3.1,3.1.2.1.2,3.Maintenance,3.1.Consumables,3.1.2.1.2.GSD Fly NonFHP,F-15E
F-15E,TY C14_3.1.2.2 - GSD NonFly,-3321103,-3449063.246,27410,28466.09201,,M,0.9629,2018,218,61635,F-15,TRUE,Field,3,3.1,3.1.2.2,3.Maintenance,3.1.Consumables,3.1.2.2.GSD NonFly,F-15E
F-15E,TY C14_3.2.1.1 - DLR Fly FHP,420241121,437796771.5,27410,28466.09201,,C,0.9599,2018,218,61635,F-15,TRUE,Comps,3,3.2,3.2.1.1,3.Maintenance,3.2.DLRs,3.2.1.1.DLR Fly FHP,F-15E
F-15E,TY C14_3.2.1.2 - DLR Fly NonFHP,4841098,5043335.764,27410,28466.09201,,C,0.9599,2018,218,61635,F-15,TRUE,Comps,3,3.2,3.2.1.2,3.Maintenance,3.2.DLRs,3.2.1.2.DLR Fly NonFHP,F-15E
F-15E,TY C14_3.2.2 - DLR NonFly,-326605,-340248.9843,27410,28466.09201,,C,0.9599,2018,218,61635,F-15,TRUE,Comps,3,3.2,3.2.2,3.Maintenance,3.2.DLRs,3.2.2.DLR NonFly,F-15E
F-15E,TY C14_3.4.1 - Aircraft Overhaul/Rework Depot Repa $,149106521,155335473.5,27410,28466.09201,,C,0.9599,2018,218,61635,F-15,TRUE,Airframe,3,3.4,3.4.1,3.Maintenance,3.4.Depot Maintenance,3.4.1.Aircraft Overhaul/Rework Depot Repair,F-15E
F-15E,TY C14_3.4.2 - Missile Overhaul/Rework Depot Repai $,0,0,27410,28466.09201,,C,0.9599,2018,218,61635,F-15,FALSE,0,3,3.4,3.4.2,3.Maintenance,3.4.Depot Maintenance,3.4.2.Missile Overhaul/Rework Depot Repair,F-15E
F-15E,TY C14_3.4.3 - Engine Overhaul/Rework Depot Repai $,217921,227024.6901,27410,28466.09201,,C,0.9599,2018,218,61635,F-15,TRUE,Engine,3,3.4,3.4.3,3.Maintenance,3.4.Depot Maintenance,3.4.3.Engine Overhaul/Rework Depot Repair,F-15E
